-0.681	-0.719	-0.117	1548	21
-0.681	-0.711	-0.129	1548	27
-0.681	-0.721	-0.129	1548	33
-0.677	-0.722	-0.127	1547	38
-0.675	-0.720	-0.119	1546	45
-0.675	-0.720	-0.123	1544	51
-0.668	-0.719	-0.132	1545	56
-0.679	-0.718	-0.131	1544	62
-0.675	-0.715	-0.131	1547	68
-0.676	-0.718	-0.127	1546	74
-0.681	-0.717	-0.121	1545	79
-0.676	-0.720	-0.129	1546	86
-0.671	-0.720	-0.121	1545	92
-0.672	-0.714	-0.124	1546	98
-0.673	-0.721	-0.123	1545	103
-0.675	-0.721	-0.120	1544	109
-0.677	-0.729	-0.120	1546	115
-0.672	-0.722	-0.121	1546	121
-0.679	-0.717	-0.122	1547	126
-0.678	-0.721	-0.125	1546	133
-0.680	-0.726	-0.124	1545	139
-0.678	-0.723	-0.119	1545	145
-0.682	-0.708	-0.132	1545	150
-0.680	-0.715	-0.132	1545	156
-0.677	-0.708	-0.122	1544	162
-0.678	-0.710	-0.124	1545	168
-0.677	-0.710	-0.133	1543	175
-0.677	-0.710	-0.127	1542	180
-0.674	-0.713	-0.134	1544	186
-0.674	-0.722	-0.128	1542	192
-0.675	-0.713	-0.128	1540	198
-0.677	-0.715	-0.129	1540	203
-0.674	-0.712	-0.135	1542	209
-0.673	-0.722	-0.127	1542	216
-0.675	-0.717	-0.124	1542	222
-0.678	-0.719	-0.119	1541	227
-0.669	-0.722	-0.123	1544	233
-0.676	-0.728	-0.123	1541	239
-0.679	-0.728	-0.124	1540	245
-0.678	-0.724	-0.128	1539	251
-0.680	-0.722	-0.124	1538	257
-0.681	-0.727	-0.121	1541	263
-0.677	-0.723	-0.122	1541	269
-0.676	-0.713	-0.131	1540	275
-0.673	-0.722	-0.121	1540	280
-0.674	-0.730	-0.121	1538	286
-0.677	-0.721	-0.120	1539	292
-0.673	-0.714	-0.118	1536	299
-0.674	-0.718	-0.122	1538	305
-0.673	-0.721	-0.122	1538	310
-0.674	-0.718	-0.124	1537	316
-0.674	-0.718	-0.128	1539	322
-0.676	-0.722	-0.118	1539	328
-0.679	-0.725	-0.122	1538	333
-0.675	-0.724	-0.120	1538	339
-0.678	-0.719	-0.123	1538	346
-0.676	-0.716	-0.127	1538	352
-0.679	-0.716	-0.127	1539	357
-0.673	-0.715	-0.133	1540	363
-0.677	-0.726	-0.134	1541	369
-0.673	-0.720	-0.128	1542	375
-0.678	-0.720	-0.123	1541	381
-0.674	-0.717	-0.130	1541	387
-0.676	-0.718	-0.133	1542	393
-0.680	-0.722	-0.127	1542	399
-0.676	-0.712	-0.132	1543	405
-0.673	-0.718	-0.133	1542	410
-0.676	-0.712	-0.124	1542	416
-0.673	-0.705	-0.128	1541	422
-0.677	-0.708	-0.123	1541	429
-0.672	-0.702	-0.132	1543	435
-0.675	-0.714	-0.127	1539	440
-0.672	-0.716	-0.128	1538	446
-0.676	-0.716	-0.127	1540	452
-0.675	-0.720	-0.126	1541	458
-0.678	-0.718	-0.129	1542	463
-0.677	-0.722	-0.131	1543	470
-0.674	-0.723	-0.132	1542	476
-0.674	-0.713	-0.122	1542	482
-0.679	-0.724	-0.129	1543	487
-0.670	-0.729	-0.129	1543	493
-0.679	-0.716	-0.134	1541	499
-0.676	-0.717	-0.128	1544	505
-0.675	-0.721	-0.126	1544	512
-0.679	-0.720	-0.127	1544	517
-0.678	-0.721	-0.126	1543	523
-0.680	-0.708	-0.125	1544	529
-0.680	-0.708	-0.129	1544	535
-0.680	-0.706	-0.129	1547	540
-0.684	-0.711	-0.125	1545	546
-0.678	-0.716	-0.124	1545	552
-0.674	-0.716	-0.122	1546	559
-0.675	-0.729	-0.113	1547	564
-0.671	-0.729	-0.113	1547	570
-0.672	-0.738	-0.116	1545	576
-0.675	-0.735	-0.117	1546	582
-0.672	-0.733	-0.113	1548	588
-0.672	-0.734	-0.108	1548	593
-0.673	-0.717	-0.109	1549	600
-0.673	-0.717	-0.116	1547	606
-0.676	-0.704	-0.115	1545	612
-0.679	-0.703	-0.114	1548	617
-0.683	-0.709	-0.120	1550	623
-0.683	-0.702	-0.123	1549	629
-0.682	-0.693	-0.121	1549	635
-0.685	-0.695	-0.123	1551	642
-0.686	-0.700	-0.136	1547	647
-0.685	-0.689	-0.136	1547	653
-0.681	-0.706	-0.129	1547	659
-0.677	-0.697	-0.126	1546	665
-0.673	-0.702	-0.127	1546	670
-0.675	-0.712	-0.124	1546	676
-0.673	-0.713	-0.126	1549	683
-0.665	-0.722	-0.120	1549	689
-0.659	-0.733	-0.119	1545	694
-0.672	-0.737	-0.123	1545	700
-0.669	-0.743	-0.119	1545	706
-0.676	-0.753	-0.127	1547	712
-0.670	-0.749	-0.123	1548	718
-0.671	-0.745	-0.123	1550	723
-0.671	-0.740	-0.130	1555	730
-0.673	-0.732	-0.126	1552	736
-0.671	-0.722	-0.126	1547	742
-0.679	-0.720	-0.131	1544	747
-0.679	-0.720	-0.136	1545	753
-0.679	-0.717	-0.130	1548	759
-0.682	-0.718	-0.138	1551	765
-0.678	-0.732	-0.136	1549	772
-0.677	-0.735	-0.137	1547	777
-0.672	-0.735	-0.135	1545	783
-0.677	-0.747	-0.134	1546	789
-0.677	-0.758	-0.134	1548	795
-0.679	-0.755	-0.125	1546	800
-0.677	-0.744	-0.114	1546	806
-0.684	-0.745	-0.122	1545	813
-0.678	-0.751	-0.119	1535	819
-0.681	-0.751	-0.114	1535	824
-0.686	-0.748	-0.123	1526	830
-0.681	-0.755	-0.131	1519	836
-0.682	-0.763	-0.133	1528	842
-0.676	-0.781	-0.110	1530	848
-0.675	-0.773	-0.095	1534	854
-0.667	-0.773	-0.089	1529	860
-0.680	-0.782	-0.102	1535	866
-0.677	-0.792	-0.108	1545	872
-0.683	-0.792	-0.113	1541	877
-0.685	-0.777	-0.112	1547	883
-0.687	-0.758	-0.117	1548	889
-0.701	-0.761	-0.102	1549	896
-0.692	-0.779	-0.101	1549	902
-0.674	-0.729	-0.091	1548	907
-0.652	-0.718	-0.104	1543	913
-0.666	-0.716	-0.123	1536	919
-0.674	-0.719	-0.129	1518	925
-0.672	-0.695	-0.111	1520	930
-0.684	-0.706	-0.107	1527	936
-0.663	-0.685	-0.112	1528	943
-0.685	-0.688	-0.088	1522	949
-0.696	-0.670	-0.109	1517	954
-0.694	-0.681	-0.093	1517	960
-0.693	-0.685	-0.134	1518	966
-0.701	-0.657	-0.128	1527	972
-0.675	-0.659	-0.136	1521	978
-0.703	-0.653	-0.122	1515	984
-0.709	-0.614	-0.133	1515	990
-0.683	-0.685	-0.104	1526	996
-0.661	-0.695	-0.131	1532	1002
-0.670	-0.709	-0.156	1512	1007
-0.663	-0.718	-0.142	1502	1013
-0.635	-0.795	-0.139	1490	1019
-0.630	-0.806	-0.141	1487	1026
-0.688	-0.792	-0.171	1489	1032
-0.660	-0.802	-0.147	1491	1037
-0.661	-0.780	-0.129	1490	1043
-0.676	-0.771	-0.111	1486	1049
-0.688	-0.782	-0.121	1497	1055
-0.703	-0.733	-0.118	1503	1061
-0.688	-0.758	-0.095	1502	1068
-0.712	-0.725	-0.078	1506	1073
-0.710	-0.729	-0.091	1499	1079
-0.693	-0.726	-0.107	1494	1085
-0.688	-0.722	-0.111	1490	1091
-0.711	-0.722	-0.119	1487	1097
-0.679	-0.719	-0.106	1489	1103
-0.690	-0.729	-0.100	1480	1108
-0.689	-0.697	-0.117	1469	1115
-0.689	-0.704	-0.116	1457	1121
-0.705	-0.731	-0.138	1452	1127
-0.718	-0.710	-0.072	1457	1133
-0.701	-0.681	-0.082	1456	1138
-0.700	-0.663	-0.095	1455	1144
-0.720	-0.680	-0.093	1457	1150
-0.717	-0.673	-0.098	1461	1157
-0.726	-0.694	-0.096	1456	1163
-0.726	-0.728	-0.092	1458	1168
-0.754	-0.744	-0.156	1459	1174
-0.722	-0.759	-0.142	1461	1180
-0.777	-0.690	-0.031	1454	1186
-0.775	-0.703	-0.053	1449	1192
-0.765	-0.677	-0.067	1439	1199
-0.762	-0.681	-0.046	1437	1204
-0.753	-0.611	-0.079	1429	1210
-0.771	-0.684	-0.060	1422	1216
-0.789	-0.641	-0.058	1422	1222
-0.756	-0.657	-0.028	1422	1228
-0.743	-0.655	-0.045	1416	1234
-0.762	-0.658	-0.036	1415	1240
-0.748	-0.664	-0.078	1416	1246
-0.786	-0.627	0.028	1414	1252
-0.767	-0.670	-0.081	1410	1258
-0.759	-0.660	-0.069	1406	1264
-0.765	-0.641	-0.068	1399	1269
-0.776	-0.620	-0.075	1396	1275
-0.808	-0.649	-0.035	1396	1282
-0.781	-0.637	-0.065	1393	1288
-0.736	-0.636	-0.083	1392	1294
-0.791	-0.594	-0.084	1393	1299
-0.774	-0.568	-0.054	1392	1305
-0.778	-0.625	-0.024	1392	1311
-0.785	-0.614	-0.049	1395	1317
-0.766	-0.605	-0.059	1409	1324
-0.792	-0.602	-0.050	1416	1330
-0.798	-0.597	-0.044	1421	1335
-0.820	-0.589	-0.041	1425	1341
-0.826	-0.556	-0.055	1430	1347
-0.829	-0.576	-0.053	1439	1353
-0.843	-0.569	-0.036	1447	1359
-0.842	-0.575	-0.043	1450	1364
-0.833	-0.550	-0.035	1460	1371
-0.848	-0.537	-0.016	1471	1377
-0.847	-0.553	-0.021	1475	1383
-0.861	-0.544	-0.039	1472	1389
-0.815	-0.532	-0.033	1480	1395
-0.829	-0.519	-0.024	1491	1400
-0.817	-0.538	-0.001	1495	1406
-0.822	-0.544	0.002	1493	1413
-0.844	-0.547	-0.005	1487	1419
-0.848	-0.532	-0.008	1481	1425
-0.846	-0.539	-0.006	1482	1430
-0.856	-0.529	0.004	1487	1436
-0.870	-0.511	-0.002	1484	1442
-0.864	-0.503	-0.010	1478	1448
-0.868	-0.498	-0.017	1485	1455
-0.861	-0.491	-0.004	1492	1460
-0.860	-0.482	-0.003	1487	1466
-0.861	-0.499	-0.006	1487	1472
-0.860	-0.482	0.003	1493	1478
-0.855	-0.490	0.004	1493	1484
-0.863	-0.493	0.001	1495	1489
-0.877	-0.491	0.004	1501	1496
-0.878	-0.493	0.013	1507	1502
-0.867	-0.491	0.018	1509	1508
-0.872	-0.492	0.015	1509	1514
-0.867	-0.488	0.013	1509	1519
-0.874	-0.489	0.028	1512	1525
-0.875	-0.482	0.006	1508	1531
-0.876	-0.482	0.010	1503	1538
-0.879	-0.471	0.012	1508	1544
-0.874	-0.474	-0.003	1513	1549
-0.885	-0.467	0.003	1513	1555
-0.894	-0.458	0.007	1511	1561
-0.886	-0.460	0.004	1513	1567
-0.882	-0.448	0.002	1516	1573
-0.884	-0.447	-0.003	1518	1579
-0.888	-0.440	0.000	1520	1585
-0.898	-0.426	-0.006	1515	1591
-0.905	-0.442	-0.020	1509	1597
-0.909	-0.417	-0.009	1500	1603
-0.915	-0.406	-0.011	1502	1609
-0.915	-0.394	-0.020	1513	1614
-0.904	-0.411	-0.014	1520	1620
-0.899	-0.420	-0.011	1525	1627
-0.896	-0.386	-0.015	1524	1633
-0.891	-0.393	-0.028	1521	1639
-0.888	-0.388	-0.036	1518	1644
-0.900	-0.385	-0.027	1519	1650
-0.896	-0.391	-0.008	1520	1656
-0.900	-0.378	-0.015	1519	1662
-0.904	-0.385	-0.015	1522	1669
-0.913	-0.382	-0.028	1525	1674
-0.913	-0.393	-0.040	1525	1680
-0.916	-0.362	-0.002	1522	1686
-0.927	-0.359	-0.021	1520	1692
-0.925	-0.370	-0.022	1517	1698
-0.917	-0.374	-0.018	1513	1704
-0.921	-0.357	-0.019	1510	1710
-0.912	-0.357	-0.012	1507	1716
-0.916	-0.346	-0.027	1506	1722
-0.913	-0.354	-0.020	1505	1728
-0.918	-0.371	-0.016	1500	1734
-0.922	-0.358	-0.020	1496	1739
-0.923	-0.359	-0.013	1496	1745
-0.930	-0.356	-0.003	1489	1752
-0.934	-0.359	-0.004	1481	1758
-0.956	-0.335	-0.151	1477	1764
-0.904	-0.357	0.167	1478	1770
-0.939	-0.340	-0.015	1477	1775
-0.937	-0.341	-0.010	1478	1781
-0.933	-0.337	0.005	1478	1787
-0.926	-0.322	-0.020	1474	1794
-0.926	-0.336	-0.016	1471	1800
-0.923	-0.331	-0.028	1472	1805
-0.932	-0.325	-0.024	1473	1811
-0.929	-0.328	-0.037	1476	1817
-0.942	-0.324	-0.036	1478	1823
-0.938	-0.323	-0.024	1476	1829
-0.936	-0.308	-0.017	1477	1835
-0.946	-0.297	-0.045	1484	1841
-0.943	-0.282	-0.054	1485	1847
-0.943	-0.285	-0.041	1485	1853
-0.950	-0.295	-0.045	1489	1859
-0.957	-0.253	-0.042	1494	1865
-0.938	-0.249	-0.054	1499	1870
-0.938	-0.250	-0.056	1502	1876
-0.938	-0.259	-0.051	1503	1883
-0.946	-0.263	-0.048	1501	1889
-0.938	-0.235	-0.079	1502	1895
