-0.986	-0.137	-0.027	1500	21
-0.986	-0.140	-0.023	1502	27
-0.987	-0.137	-0.024	1503	33
-0.990	-0.138	-0.031	1503	38
-0.988	-0.137	-0.035	1502	45
-0.986	-0.134	-0.033	1501	51
-0.986	-0.127	-0.025	1499	56
-0.989	-0.135	-0.028	1500	62
-0.988	-0.127	-0.029	1500	68
-0.986	-0.133	-0.027	1499	74
-0.987	-0.130	-0.029	1498	79
-0.985	-0.129	-0.031	1499	86
-0.987	-0.137	-0.032	1501	92
-0.987	-0.134	-0.033	1501	97
-0.989	-0.137	-0.030	1501	103
-0.993	-0.140	-0.027	1501	109
-0.990	-0.134	-0.032	1501	115
-0.979	-0.141	-0.035	1501	120
-0.979	-0.143	-0.029	1500	126
-0.983	-0.149	-0.031	1500	133
-0.987	-0.148	-0.030	1499	139
-0.982	-0.150	-0.024	1500	144
-0.989	-0.144	-0.029	1501	150
-0.988	-0.143	-0.022	1501	156
-0.980	-0.145	-0.037	1500	162
-0.982	-0.140	-0.032	1501	167
-0.989	-0.134	-0.034	1500	174
-0.992	-0.132	-0.035	1500	180
-0.988	-0.129	-0.033	1499	186
-0.987	-0.130	-0.031	1498	191
-0.993	-0.129	-0.034	1499	197
-0.989	-0.130	-0.033	1499	203
-0.984	-0.132	-0.040	1498	209
-0.982	-0.130	-0.035	1498	215
-0.984	-0.130	-0.032	1499	221
-0.992	-0.134	-0.023	1499	227
-0.984	-0.139	-0.029	1500	233
-0.992	-0.142	-0.035	1500	238
-0.987	-0.135	-0.025	1501	244
-0.984	-0.143	-0.030	1501	250
-0.987	-0.148	-0.029	1502	257
-0.988	-0.154	-0.021	1501	263
-0.985	-0.157	-0.019	1500	268
-0.985	-0.155	-0.019	1500	274
-0.995	-0.152	-0.024	1499	280
-0.990	-0.146	-0.028	1499	286
-0.993	-0.147	-0.025	1500	291
-0.988	-0.143	-0.022	1500	297
-0.984	-0.140	-0.031	1499	304
-0.980	-0.138	-0.026	1497	310
-0.980	-0.134	-0.033	1496	315
-0.980	-0.137	-0.023	1496	321
-0.987	-0.139	-0.025	1498	327
-0.990	-0.139	-0.036	1499	333
-0.980	-0.144	-0.033	1500	338
-0.991	-0.140	-0.034	1500	345
-0.991	-0.138	-0.024	1500	351
-0.984	-0.140	-0.028	1499	357
-0.986	-0.137	-0.026	1499	362
-0.987	-0.141	-0.021	1499	368
-0.992	-0.138	-0.022	1499	374
-0.983	-0.136	-0.028	1499	380
-0.988	-0.137	-0.030	1499	386
-0.980	-0.129	-0.032	1500	392
-0.982	-0.138	-0.033	1500	398
-0.987	-0.135	-0.024	1501	404
-0.990	-0.136	-0.030	1501	409
-0.988	-0.137	-0.026	1500	415
-0.995	-0.137	-0.028	1499	421
-0.987	-0.138	-0.030	1498	428
-0.988	-0.134	-0.031	1498	434
-0.987	-0.149	-0.032	1498	439
-0.987	-0.139	-0.031	1498	445
-0.986	-0.150	-0.035	1498	451
-0.983	-0.140	-0.025	1499	457
-0.981	-0.149	-0.030	1498	462
-0.979	-0.137	-0.032	1498	468
-0.980	-0.148	-0.021	1499	475
-0.983	-0.140	-0.031	1499	481
-0.983	-0.137	-0.028	1499	486
-0.991	-0.137	-0.023	1499	492
-0.991	-0.137	-0.029	1500	498
-0.988	-0.143	-0.038	1500	504
-0.985	-0.139	-0.031	1499	509
-0.984	-0.135	-0.030	1499	516
-0.984	-0.135	-0.027	1499	522
-0.987	-0.130	-0.035	1500	528
-0.986	-0.134	-0.031	1501	533
-0.985	-0.135	-0.030	1500	539
-0.985	-0.138	-0.031	1500	545
-0.981	-0.138	-0.024	1499	551
-0.983	-0.142	-0.031	1499	557
-0.979	-0.141	-0.024	1499	563
-0.979	-0.142	-0.028	1499	569
-0.981	-0.142	-0.033	1499	575
-0.982	-0.137	-0.024	1498	581
-0.994	-0.146	-0.024	1499	586
-0.991	-0.146	-0.025	1500	592
-0.984	-0.149	-0.025	1501	599
-0.996	-0.140	-0.031	1501	605
-0.988	-0.142	-0.034	1501	610
-0.989	-0.144	-0.030	1501	616
-0.989	-0.141	-0.036	1501	622
-0.982	-0.137	-0.038	1502	628
-0.985	-0.138	-0.034	1502	633
-0.979	-0.137	-0.030	1502	640
-0.989	-0.140	-0.034	1502	646
-0.986	-0.138	-0.031	1502	652
-0.987	-0.136	-0.021	1501	657
-0.982	-0.147	-0.031	1500	663
-0.985	-0.146	-0.021	1499	669
-0.996	-0.152	-0.020	1500	675
-0.991	-0.139	-0.034	1501	680
-0.992	-0.141	-0.035	1502	687
-0.990	-0.149	-0.030	1502	693
-0.980	-0.146	-0.028	1502	699
-0.985	-0.140	-0.032	1503	705
-0.983	-0.144	-0.032	1503	710
-0.985	-0.137	-0.037	1503	716
-0.989	-0.144	-0.033	1502	722
-0.987	-0.145	-0.030	1503	729
-0.991	-0.138	-0.035	1502	734
-0.992	-0.131	-0.037	1500	740
-0.989	-0.133	-0.030	1501	746
-0.986	-0.133	-0.038	1501	752
-0.988	-0.130	-0.035	1502	757
-0.986	-0.131	-0.035	1502	763
-0.983	-0.138	-0.031	1501	770
-0.992	-0.140	-0.026	1501	776
-0.987	-0.142	-0.028	1501	781
-0.986	-0.144	-0.025	1502	787
-0.986	-0.139	-0.031	1502	793
-0.993	-0.146	-0.028	1502	799
-0.990	-0.149	-0.029	1502	804
-0.986	-0.139	-0.023	1502	811
-0.990	-0.137	-0.026	1502	817
-0.981	-0.139	-0.031	1502	823
-0.983	-0.139	-0.033	1502	829
-0.989	-0.140	-0.020	1501	834
-0.988	-0.144	-0.024	1501	840
-0.987	-0.143	-0.030	1501	846
-0.983	-0.139	-0.023	1500	852
-0.981	-0.131	-0.032	1500	858
-0.980	-0.131	-0.035	1502	864
-0.989	-0.135	-0.035	1504	870
-0.986	-0.135	-0.035	1504	876
-0.994	-0.141	-0.033	1504	881
-0.989	-0.138	-0.032	1505	887
-0.989	-0.142	-0.029	1505	893
-0.986	-0.137	-0.024	1504	900
-0.980	-0.135	-0.032	1504	905
-0.984	-0.142	-0.028	1504	911
-0.987	-0.140	-0.032	1503	917
-0.988	-0.146	-0.030	1502	923
-0.983	-0.146	-0.021	1500	928
-0.985	-0.140	-0.026	1500	934
-0.988	-0.140	-0.030	1500	941
-0.984	-0.142	-0.029	1501	947
-0.986	-0.132	-0.033	1501	952
-0.984	-0.130	-0.033	1500	958
-0.984	-0.129	-0.031	1500	964
-0.979	-0.134	-0.039	1500	970
-0.986	-0.135	-0.042	1499	975
-0.988	-0.131	-0.037	1499	982
-0.980	-0.141	-0.039	1499	988
-0.981	-0.134	-0.036	1500	994
-0.991	-0.137	-0.031	1499	999
-0.979	-0.138	-0.035	1497	1005
-0.982	-0.139	-0.025	1497	1011
-0.989	-0.138	-0.037	1498	1017
-0.991	-0.136	-0.034	1499	1024
-0.993	-0.139	-0.028	1500	1030
-0.988	-0.139	-0.033	1501	1035
-0.997	-0.137	-0.034	1502	1041
-0.992	-0.138	-0.029	1502	1047
-0.994	-0.145	-0.020	1501	1053
-0.999	-0.137	-0.025	1499	1059
-0.997	-0.142	-0.021	1500	1064
-1.003	-0.141	-0.014	1500	1071
-0.993	-0.144	-0.021	1499	1077
-0.979	-0.153	-0.022	1500	1083
-0.977	-0.144	-0.022	1500	1089
-0.970	-0.147	-0.023	1499	1094
-0.972	-0.160	-0.020	1499	1100
-0.972	-0.155	-0.021	1499	1106
-0.973	-0.152	-0.021	1499	1113
-0.979	-0.158	-0.020	1500	1119
-0.983	-0.156	-0.026	1500	1125
-0.988	-0.152	-0.029	1499	1130
-0.988	-0.141	-0.031	1499	1136
-0.990	-0.144	-0.023	1500	1142
-0.991	-0.139	-0.029	1501	1148
-0.996	-0.136	-0.024	1499	1155
-0.998	-0.136	-0.029	1500	1160
-0.996	-0.134	-0.018	1502	1166
-0.998	-0.140	-0.031	1503	1172
-0.987	-0.144	-0.028	1503	1178
-0.984	-0.147	-0.020	1502	1184
