-0.981	-0.103	-0.141	1492	21
-0.975	-0.100	-0.139	1493	27
-0.979	-0.106	-0.142	1493	33
-0.973	-0.102	-0.135	1493	38
-0.979	-0.099	-0.136	1493	45
-0.979	-0.100	-0.137	1494	51
-0.986	-0.095	-0.130	1494	56
-0.981	-0.094	-0.129	1494	62
-0.984	-0.092	-0.128	1494	68
-0.982	-0.089	-0.133	1494	73
-0.982	-0.093	-0.124	1494	79
-0.981	-0.092	-0.128	1494	86
-0.986	-0.094	-0.127	1494	92
-0.987	-0.098	-0.120	1494	97
-0.985	-0.094	-0.126	1494	103
-0.985	-0.096	-0.129	1494	109
-0.976	-0.094	-0.129	1494	115
-0.976	-0.098	-0.131	1494	120
-0.979	-0.100	-0.127	1494	126
-0.980	-0.109	-0.127	1495	133
-0.980	-0.113	-0.129	1495	139
-0.975	-0.112	-0.122	1495	144
-0.980	-0.119	-0.117	1496	150
-0.980	-0.123	-0.121	1496	156
-0.980	-0.123	-0.120	1496	162
-0.985	-0.129	-0.123	1497	167
-0.984	-0.130	-0.113	1498	174
-0.991	-0.126	-0.114	1499	180
-0.995	-0.124	-0.110	1499	186
-0.983	-0.120	-0.110	1500	192
-0.989	-0.110	-0.115	1501	197
-0.981	-0.113	-0.117	1501	203
-0.982	-0.104	-0.120	1502	209
-0.979	-0.105	-0.123	1502	216
-0.974	-0.112	-0.136	1503	221
-0.975	-0.109	-0.128	1502	227
-0.978	-0.113	-0.126	1504	233
-0.981	-0.110	-0.123	1505	239
-0.979	-0.115	-0.124	1506	245
-0.979	-0.124	-0.127	1506	250
-0.980	-0.115	-0.129	1507	257
-0.981	-0.120	-0.126	1507	263
-0.979	-0.116	-0.126	1508	269
-0.992	-0.111	-0.122	1508	274
-0.988	-0.110	-0.123	1507	280
-0.984	-0.110	-0.125	1507	286
-0.986	-0.109	-0.123	1508	292
-0.981	-0.104	-0.128	1507	297
-0.978	-0.102	-0.126	1507	304
-0.981	-0.104	-0.132	1507	310
-0.975	-0.107	-0.130	1507	316
-0.981	-0.107	-0.134	1507	321
-0.979	-0.104	-0.130	1507	327
-0.980	-0.111	-0.135	1507	333
-0.979	-0.105	-0.132	1506	339
-0.982	-0.104	-0.128	1506	346
-0.986	-0.104	-0.128	1506	351
-0.980	-0.106	-0.134	1505	357
-0.979	-0.107	-0.129	1505	363
-0.985	-0.108	-0.123	1505	369
