-82.412	-0.980	-0.128	-0.026	1502	22
-82.196	-0.982	-0.132	-0.027	1502	28
-81.910	-0.983	-0.135	-0.037	1502	35
-81.831	-0.983	-0.137	-0.035	1504	41
-82.551	-0.993	-0.125	-0.035	1503	49
-81.835	-0.992	-0.138	-0.036	1502	56
-82.217	-0.999	-0.134	-0.027	1503	62
-82.486	-0.995	-0.125	-0.040	1503	69
-82.623	-1.003	-0.121	-0.047	1502	75
-82.744	-0.997	-0.121	-0.038	1502	82
-83.110	-0.997	-0.115	-0.035	1503	89
-83.516	-0.986	-0.106	-0.035	1503	96
-83.429	-0.987	-0.106	-0.040	1503	102
-83.326	-0.984	-0.109	-0.036	1504	109
-83.344	-0.985	-0.107	-0.041	1504	115
-83.361	-0.984	-0.108	-0.037	1504	122
-83.193	-0.983	-0.112	-0.034	1505	129
-83.339	-0.986	-0.109	-0.036	1504	136
-83.030	-0.985	-0.118	-0.023	1503	142
-83.723	-0.988	-0.107	-0.017	1503	149
-83.031	-0.994	-0.118	-0.028	1503	155
-83.717	-0.994	-0.105	-0.029	1502	162
-83.658	-0.992	-0.105	-0.032	1502	169
-84.399	-0.995	-0.095	-0.023	1501	176
-84.658	-0.998	-0.091	-0.021	1499	183
-84.350	-0.991	-0.095	-0.025	1499	189
-83.710	-0.993	-0.105	-0.029	1499	196
-83.621	-0.990	-0.108	-0.022	1500	202
-83.785	-0.989	-0.106	-0.017	1501	209
-83.475	-0.992	-0.109	-0.030	1501	216
-83.772	-0.995	-0.106	-0.021	1500	223
-83.870	-0.995	-0.104	-0.022	1500	229
-83.803	-0.997	-0.104	-0.028	1499	236
-83.712	-0.987	-0.104	-0.030	1498	243
-83.971	-0.991	-0.100	-0.032	1499	249
-83.921	-0.994	-0.103	-0.026	1499	257
-83.731	-0.992	-0.106	-0.023	1499	263
-83.837	-0.990	-0.105	-0.018	1499	270
-84.116	-0.993	-0.099	-0.027	1499	276
-84.142	-0.995	-0.099	-0.026	1499	283
-84.307	-0.993	-0.092	-0.037	1498	289
-84.731	-0.991	-0.087	-0.028	1499	296
-84.536	-0.996	-0.087	-0.039	1499	303
-84.454	-1.003	-0.091	-0.035	1498	310
-84.504	-0.997	-0.089	-0.036	1498	317
-84.263	-0.993	-0.094	-0.034	1499	323
-84.497	-0.994	-0.090	-0.033	1500	330
-84.256	-0.986	-0.093	-0.035	1500	336
-84.237	-0.983	-0.091	-0.040	1499	344
-84.088	-0.984	-0.094	-0.040	1498	350
-84.732	-0.989	-0.085	-0.033	1498	357
-84.524	-0.993	-0.089	-0.034	1498	363
-84.544	-0.996	-0.091	-0.028	1497	370
-84.711	-0.994	-0.087	-0.030	1498	376
-84.575	-0.995	-0.087	-0.037	1497	384
-84.587	-0.999	-0.088	-0.035	1496	391
-85.069	-0.999	-0.081	-0.029	1494	397
-84.824	-0.995	-0.083	-0.035	1495	404
-84.747	-0.992	-0.085	-0.033	1497	410
-84.164	-0.988	-0.097	-0.029	1497	417
-84.289	-0.985	-0.093	-0.033	1497	423
-83.631	-0.979	-0.104	-0.035	1497	431
-83.532	-0.983	-0.105	-0.036	1498	437
-83.406	-0.991	-0.108	-0.037	1499	444
-83.479	-0.989	-0.108	-0.032	1497	450
-83.741	-0.998	-0.105	-0.029	1497	457
-83.576	-0.995	-0.108	-0.028	1498	464
-83.332	-0.986	-0.113	-0.021	1499	471
-83.294	-0.987	-0.113	-0.025	1499	478
-83.286	-0.984	-0.113	-0.024	1497	484
-83.292	-0.985	-0.111	-0.032	1498	491
-83.671	-0.989	-0.103	-0.039	1499	497
-83.878	-0.999	-0.102	-0.034	1500	504
-83.965	-1.005	-0.101	-0.034	1499	510
-84.061	-1.002	-0.102	-0.023	1499	518
-84.361	-1.001	-0.097	-0.021	1501	524
-84.396	-0.995	-0.097	-0.014	1501	531
-84.137	-0.990	-0.098	-0.028	1500	538
-84.865	-0.991	-0.087	-0.020	1502	544
-84.531	-0.992	-0.092	-0.024	1502	551
-84.727	-0.993	-0.089	-0.022	1502	558
-83.923	-0.991	-0.104	-0.021	1501	565
-83.734	-0.988	-0.104	-0.029	1502	571
-83.727	-0.981	-0.106	-0.018	1503	578
-83.256	-0.979	-0.112	-0.028	1502	584
-83.838	-0.985	-0.103	-0.028	1502	591
-83.705	-0.988	-0.104	-0.034	1503	599
-84.204	-0.994	-0.098	-0.025	1501	605
-84.107	-0.994	-0.099	-0.028	1502	612
-84.306	-0.988	-0.093	-0.033	1502	618
-84.328	-0.995	-0.097	-0.021	1502	625
-84.065	-0.993	-0.102	-0.019	1504	631
-83.542	-0.993	-0.111	-0.016	1503	638
-83.497	-0.991	-0.109	-0.028	1503	645
-83.585	-1.000	-0.107	-0.033	1502	652
-83.110	-0.997	-0.115	-0.035	1502	658
-83.548	-1.001	-0.111	-0.021	1503	665
-83.238	-1.000	-0.118	-0.010	1503	672
-83.207	-0.996	-0.117	-0.019	1503	678
-82.901	-0.990	-0.122	-0.018	1503	686
-83.978	-0.995	-0.103	-0.022	1503	692
-84.129	-0.985	-0.100	-0.019	1503	699
-83.892	-0.984	-0.104	-0.020	1503	705
-83.759	-0.991	-0.106	-0.021	1504	712
-83.749	-0.988	-0.105	-0.024	1503	718
-83.974	-0.996	-0.104	-0.012	1503	726
-83.860	-0.997	-0.105	-0.020	1503	733
-84.245	-0.994	-0.099	-0.018	1503	739
-84.197	-0.991	-0.099	-0.021	1503	746
-84.346	-0.992	-0.094	-0.029	1504	752
-84.302	-0.989	-0.089	-0.043	1506	759
-84.218	-0.992	-0.094	-0.036	1506	765
-84.666	-0.989	-0.087	-0.031	1506	773
-84.568	-0.984	-0.086	-0.037	1506	779
-84.687	-0.987	-0.084	-0.037	1506	786
-84.923	-0.984	-0.080	-0.035	1506	792
