-79.190	-0.978	-0.101	-0.157	1506	22
-79.250	-0.977	-0.097	-0.158	1506	28
-79.358	-0.975	-0.099	-0.154	1507	35
-79.519	-0.981	-0.091	-0.157	1506	41
-79.581	-0.977	-0.085	-0.158	1506	49
-79.550	-0.980	-0.078	-0.163	1506	55
-79.709	-0.977	-0.080	-0.158	1506	62
-79.603	-0.981	-0.074	-0.164	1506	68
-79.894	-0.986	-0.070	-0.161	1506	75
-80.305	-0.987	-0.070	-0.153	1506	81
-80.197	-0.988	-0.075	-0.153	1506	89
-80.408	-0.982	-0.070	-0.150	1506	95
-80.209	-0.979	-0.077	-0.150	1506	102
-79.997	-0.976	-0.076	-0.154	1506	108
-79.176	-0.977	-0.075	-0.171	1506	115
-79.426	-0.979	-0.076	-0.166	1506	122
-79.575	-0.976	-0.079	-0.161	1506	129
-79.783	-0.981	-0.081	-0.157	1506	136
-79.757	-0.979	-0.085	-0.155	1506	142
-79.344	-0.976	-0.095	-0.157	1506	149
-79.467	-0.978	-0.086	-0.160	1506	155
-79.216	-0.981	-0.086	-0.166	1507	162
-79.448	-0.982	-0.083	-0.163	1507	169
-79.481	-0.979	-0.080	-0.163	1507	176
-78.984	-0.979	-0.090	-0.168	1507	183
-79.358	-0.982	-0.092	-0.160	1507	189
-79.562	-0.987	-0.095	-0.155	1507	196
-79.659	-0.978	-0.093	-0.152	1507	202
-79.820	-0.976	-0.090	-0.150	1507	209
-79.857	-0.974	-0.088	-0.150	1507	216
-79.723	-0.981	-0.087	-0.155	1507	223
-79.748	-0.976	-0.078	-0.158	1507	230
-79.621	-0.971	-0.083	-0.157	1508	236
-79.920	-0.971	-0.081	-0.152	1508	243
-79.722	-0.971	-0.081	-0.156	1507	249
-79.584	-0.977	-0.083	-0.159	1507	257
-79.259	-0.975	-0.089	-0.162	1507	263
-79.658	-0.975	-0.085	-0.156	1507	270
-79.519	-0.978	-0.078	-0.163	1507	277
-79.834	-0.984	-0.074	-0.160	1507	283
-80.289	-0.980	-0.070	-0.152	1507	290
-79.878	-0.983	-0.063	-0.164	1507	296
-80.363	-0.979	-0.054	-0.157	1506	304
-79.807	-0.978	-0.052	-0.168	1506	310
-79.842	-0.979	-0.047	-0.169	1506	317
-80.390	-0.982	-0.045	-0.160	1506	323
-80.103	-0.980	-0.037	-0.167	1506	330
-80.435	-0.984	-0.035	-0.162	1506	337
-80.589	-0.983	-0.043	-0.157	1506	344
-80.210	-0.981	-0.042	-0.164	1506	351
-80.025	-0.972	-0.048	-0.164	1506	357
-80.323	-0.973	-0.050	-0.158	1506	364
-79.903	-0.968	-0.053	-0.164	1506	370
-79.920	-0.975	-0.053	-0.165	1506	377
-79.708	-0.975	-0.053	-0.169	1506	384
-79.654	-0.975	-0.053	-0.170	1506	391
-80.161	-0.978	-0.053	-0.161	1506	398
-79.846	-0.983	-0.062	-0.165	1506	404
-80.377	-0.985	-0.054	-0.158	1506	411
-79.764	-0.977	-0.054	-0.168	1506	417
-79.893	-0.982	-0.053	-0.167	1506	424
-79.844	-0.978	-0.053	-0.167	1506	431
-79.558	-0.974	-0.055	-0.171	1506	438
-79.586	-0.975	-0.057	-0.170	1506	444
-79.642	-0.977	-0.058	-0.169	1506	451
-79.550	-0.979	-0.063	-0.169	1506	458
-79.363	-0.980	-0.063	-0.173	1506	464
-79.860	-0.979	-0.066	-0.162	1506	472
-79.603	-0.981	-0.067	-0.167	1506	478
-79.461	-0.984	-0.058	-0.174	1506	485
-79.098	-0.976	-0.066	-0.176	1506	491
-79.539	-0.976	-0.063	-0.169	1506	498
-79.563	-0.978	-0.060	-0.170	1506	504
-79.419	-0.980	-0.061	-0.173	1505	512
-79.456	-0.976	-0.059	-0.172	1506	519
-78.714	-0.979	-0.062	-0.186	1505	525
-79.140	-0.990	-0.056	-0.182	1506	532
-78.166	-0.981	-0.055	-0.198	1506	538
-78.491	-0.986	-0.058	-0.192	1506	545
-78.912	-0.983	-0.059	-0.184	1506	551
-78.993	-0.984	-0.061	-0.182	1505	559
-79.111	-0.980	-0.068	-0.176	1506	566
-79.206	-0.986	-0.069	-0.175	1506	572
-78.897	-0.974	-0.077	-0.175	1506	579
-79.408	-0.977	-0.069	-0.169	1505	585
-79.310	-0.978	-0.074	-0.169	1505	592
-79.706	-0.978	-0.065	-0.165	1505	599
